短剧,#genre# 
南海归墟14,https://vip.ffzyread.com/20231206/20544_484b4e77/index.m3u8
南海归墟15,https://vip.ffzyread1.com/20231205/21694_4655dfb4/index.m3u8
南海归墟16,https://vip.ffzyread1.com/20231205/21694_4655dfb4/index.m3u8
💞

新闻女播★
新闻女播1,https://v8.suonizy-youku.com/202311/17/C4bEnNhcHi1/video/index.m3u8
新闻女播2,https://v8.suonizy-youku.com/202311/17/9h7YSX74de1/video/index.m3u8
新闻女播3,https://v8.suonizy-youku.com/202311/17/bXLGDwdW2g1/video/index.m3u8
新闻女播4,https://v8.suonizy-youku.com/202311/17/tp90Xs2VhQ1/video/index.m3u8
新闻女播5,https://v8.suonizy-youku.com/202311/17/0buFZAZCDh1/video/index.m3u8
新闻女播6,https://v8.suonizy-youku.com/202311/18/P5yZRt4CjW1/video/index.m3u8
新闻女播7,https://v8.suonizy-youku.com/202311/19/qTXgeY0vbQ1/video/index.m3u8
新闻女播8,https://v8.suonizy-youku.com/202311/20/TYeSRnccGb1/video/index.m3u8
新闻女播9,https://v8.suonizy-youku.com/202311/21/kzbyGyQYii1/video/index.m3u8
新闻女播10,https://v8.suonizy-youku.com/202311/22/XjUEPqw55W1/video/index.m3u8
新闻女播11,https://v8.suonizy-youku.com/202311/23/fms5ZLuDje1/video/index.m3u8
新闻女播12,https://v8.suonizy-youku.com/202311/24/SYunmK4A4N1/video/index.m3u8
新闻女播13,https://v8.suonizy-youku.com/202311/27/BSKe8MhLaG1/video/index.m3u8
新闻女播14,https://v8.suonizy-youku.com/202311/28/kNeDiee0BY1/video/index.m3u8
新闻女播15,https://v8.suonizy-youku.com/202311/29/wp8k1SpNyu1/video/index.m3u8
新闻女播16,https://v8.suonizy-youku.com/202311/30/j681pLfjSN1/video/index.m3u8
新闻女播17,https://v8.suonizy-youku.com/202312/01/kQVy4Hww4M1/video/index.m3u8
新闻女播19,https://v8.suonizy-youku.com/202312/04/SNEg1QYm571/video/index.m3u8
新闻女播20,https://v8.suonizy-youku.com/202312/05/c4AypA1QQe1/video/index.m3u8
新闻女播21,https://v8.suonizy-youku.com/202312/06/XeRzHhWLqZ1/video/index.m3u8
新闻女播22,https://v8.suonizy-youku.com/202312/07/gpRydg47U71/video/index.m3u8
新闻女播23,https://v3.suonizy-youku.com/202312/08/xFEd0NY4gh2/video/index.m3u8
新闻女播24,https://v3.suonizy-youku.com/202312/08/swwnQRLC0i2/video/index.m3u8
新闻女播25,https://v3.suonizy-youku.com/202312/08/sXCNhrT0KH2/video/index.m3u8
新闻女播26,https://v3.suonizy-youku.com/202312/08/3mVeaH1Edk2/video/index.m3u8
新闻女播27,https://v3.suonizy-youku.com/202312/08/JsDbh3B6mK2/video/index.m3u8





💞

公主出山,#genre#
第01集,https://v9.dious.cc/20230921/FZixuEJm/index.m3u8
第02集,https://v9.dious.cc/20230921/JqcutWiv/index.m3u8
第03集,https://v9.dious.cc/20230921/vUe9TOMm/index.m3u8
第04集,https://v9.dious.cc/20230921/NqkmXHi8/index.m3u8
第05集,https://v9.dious.cc/20230921/TkCXfy2O/index.m3u8
第06集,https://v9.dious.cc/20230921/FsKhjeif/index.m3u8
第07集,https://v9.dious.cc/20230921/lmfrz0WH/index.m3u8
第08集,https://v9.dious.cc/20230921/FuK7svoS/index.m3u8
第09集,https://v9.dious.cc/20230921/EoHFzI10/index.m3u8
第10集,https://v9.dious.cc/20230921/YXVJCKGy/index.m3u8
第11集,https://v9.dious.cc/20230921/lRyPZ0m1/index.m3u8
第12集,https://v9.dious.cc/20230921/MdNkifnI/index.m3u8
第13集,https://v9.dious.cc/20230921/BzPA2xFg/index.m3u8
第14集,https://v9.dious.cc/20230921/nBTyyKQy/index.m3u8
第15集,https://v9.dious.cc/20230921/7vE3lnQE/index.m3u8
第16集,https://v9.dious.cc/20230921/4a7KN2ma/index.m3u8
第17集,https://v9.dious.cc/20230921/L6jE1Bhu/index.m3u8
第18集,https://v9.dious.cc/20230921/xvIcuaFM/index.m3u8
第19集,https://v9.dious.cc/20230921/Jn0MDGyy/index.m3u8
第20集,https://v9.dious.cc/20230921/ZASkPmmf/index.m3u8
💞

大唐女巡按,#genre#
第01集,https://v9.dious.cc/20230921/o9fJdawZ/index.m3u8
第02集,https://v9.dious.cc/20230921/URH1qR5f/index.m3u8
第03集,https://v9.dious.cc/20230921/aNI1ECuo/index.m3u8
第04集,https://v9.dious.cc/20230921/ztvqUkm5/index.m3u8
第05集,https://v9.dious.cc/20230921/N1YGUF5f/index.m3u8
第06集,https://v9.dious.cc/20230921/mi60kFXQ/index.m3u8
第07集,https://v9.dious.cc/20230921/1Ko2WuCN/index.m3u8
第08集,https://v9.dious.cc/20230921/STHpziwv/index.m3u8
第09集,https://v9.dious.cc/20230921/O2bvxajQ/index.m3u8
第10集,https://v9.dious.cc/20230921/cCGJsTEn/index.m3u8
第11集,https://v9.dious.cc/20230921/eQhlss32/index.m3u8
第12集,https://v9.dious.cc/20230921/idxV53s9/index.m3u8
第13集,https://v9.dious.cc/20230921/IJsErigm/index.m3u8
第14集,https://v9.dious.cc/20230921/XyPXxrIE/index.m3u8
第15集,https://v9.dious.cc/20230921/73cISu15/index.m3u8
第16集,https://v9.dious.cc/20230921/Lh8CbqF5/index.m3u8
第17集,https://v9.dious.cc/20230921/BUjkc0FX/index.m3u8
第18集,https://v9.dious.cc/20230921/sFXbqaER/index.m3u8
第19集,https://v9.dious.cc/20230921/qplLsq6A/index.m3u8
第20集,https://v9.dious.cc/20230921/ibS5v4KB/index.m3u8
第21集,https://v9.dious.cc/20230921/1I9ZR1b8/index.m3u8
第22集,https://v9.dious.cc/20230921/3iSM8met/index.m3u8
第23集,https://v9.dious.cc/20230921/YuNEzUmz/index.m3u8
第24集,https://v9.dious.cc/20230921/jVjO6e1Y/index.m3u8
第25集,https://v9.dious.cc/20230921/KN3JJDM4/index.m3u8
第26集,https://v9.dious.cc/20230921/RQte0kR7/index.m3u8
第27集,https://v9.dious.cc/20230921/j8N9pHWV/index.m3u8
第28集,https://v9.dious.cc/20230921/lieJ6Aa1/index.m3u8
第29集,https://v9.dious.cc/20230921/YNIKDdA2/index.m3u8
第30集,https://v9.dious.cc/20230921/t68Wz1JA/index.m3u8
第31集,https://v9.dious.cc/20230921/97JFx7FD/index.m3u8
第32集,https://v9.dious.cc/20230921/bQd4PBlE/index.m3u8
第33集,https://v9.dious.cc/20230921/Tv9wDYKW/index.m3u8
第34集,https://v9.dious.cc/20230921/EVqGeHH7/index.m3u8
第35集,https://v9.dious.cc/20230921/TXGWuAot/index.m3u8
第36集,https://v9.dious.cc/20230921/bLmchuNl/index.m3u8
💞

悬崖,#genre#
第01集,https://vip.ffzy-play9.com/20221123/9596_1dd2b6df/index.m3u8
第02集,https://vip.ffzy-play9.com/20221123/9598_45769936/index.m3u8
第03集,https://vip.ffzy-play9.com/20221123/9601_456a7c1f/index.m3u8
第04集,https://vip.ffzy-play9.com/20221123/9600_475e21c9/index.m3u8
第05集,https://vip.ffzy-play9.com/20221123/9599_9177003d/index.m3u8
第06集,https://vip.ffzy-play9.com/20221123/9614_7f776cb8/index.m3u8
第07集,https://vip.ffzy-play9.com/20221123/9604_d1753c53/index.m3u8
第08集,https://vip.ffzy-play9.com/20221123/9606_6500b5f5/index.m3u8
第09集,https://vip.ffzy-play9.com/20221123/9602_0bdbd92e/index.m3u8
第10集,https://vip.ffzy-play9.com/20221123/9605_b3eb4963/index.m3u8
第11集,https://vip.ffzy-play9.com/20221123/9607_b5767076/index.m3u8
第12集,https://vip.ffzy-play9.com/20221123/9608_4546785f/index.m3u8
第13集,https://vip.ffzy-play9.com/20221123/9609_03e6b640/index.m3u8
第14集,https://vip.ffzy-play9.com/20221123/9611_bb84f7fb/index.m3u8
第15集,https://vip.ffzy-play9.com/20221123/9610_aff84963/index.m3u8
第16集,https://vip.ffzy-play9.com/20221123/9613_cfd4b8d8/index.m3u8
第17集,https://vip.ffzy-play9.com/20221123/9622_8e0ad17a/index.m3u8
第18集,https://vip.ffzy-play9.com/20221123/9615_acd05555/index.m3u8
第19集,https://vip.ffzy-play9.com/20221123/9612_00b911ad/index.m3u8
第20集,https://vip.ffzy-play9.com/20221123/9616_54fc3fdb/index.m3u8
💞

带刀女捕快,#genre#

第01集,https://v9.dious.cc/20230921/jehSeWAC/index.m3u8
第02集,https://v9.dious.cc/20230921/a2IShzvt/index.m3u8
第03集,https://v9.dious.cc/20230921/rYdQXx2z/index.m3u8
第04集,https://v9.dious.cc/20230921/FtoPI2rF/index.m3u8
第05集,https://v9.dious.cc/20230921/YheOTkhe/index.m3u8
第06集,https://v9.dious.cc/20230921/fKJ9UuAy/index.m3u8
第07集,https://v9.dious.cc/20230921/vbiJhH0z/index.m3u8
第08集,https://v9.dious.cc/20230921/WzO7w25Z/index.m3u8
第09集,https://v9.dious.cc/20230921/J4LZwQkS/index.m3u8
第10集,https://v9.dious.cc/20230921/yFiWlLu6/index.m3u8
第11集,https://v9.dious.cc/20230921/spMOh69j/index.m3u8
第12集,https://v9.dious.cc/20230921/EH1HvZJH/index.m3u8
第13集,https://v9.dious.cc/20230921/QicaNb2U/index.m3u8
第14集,https://v9.dious.cc/20230921/VQ5TiT3h/index.m3u8
第15集,https://v9.dious.cc/20230921/cRrshcDk/index.m3u8
第16集,https://v9.dious.cc/20230921/pndqJEub/index.m3u8
第17集,https://v9.dious.cc/20230921/z9WsQjl2/index.m3u8
第18集,https://v9.dious.cc/20230921/kIHKTcJg/index.m3u8
第19集,https://v9.dious.cc/20230921/4pi4srJT/index.m3u8
第20集,https://v9.dious.cc/20230921/WKz1aWUa/index.m3u8
第21集,https://v9.dious.cc/20230921/39dVBMbZ/index.m3u8
第22集,https://v9.dious.cc/20230921/ijlSU7mD/index.m3u8
第23集,https://v9.dious.cc/20230921/j88kmzNu/index.m3u8
第24集,https://v9.dious.cc/20230921/tWbfuzfU/index.m3u8
第25集,https://v9.dious.cc/20230921/1uqNgypg/index.m3u8
第26集,https://v9.dious.cc/20230921/v1DZhDbe/index.m3u8
第27集,https://v9.dious.cc/20230921/YfpHbXRO/index.m3u8
第28集,https://v9.dious.cc/20230921/Ycvq7IWS/index.m3u8
第29集,https://v9.dious.cc/20230921/BX0ORFca/index.m3u8
第30集,https://v9.dious.cc/20230921/HKMYnPHd/index.m3u8
第31集,https://v9.dious.cc/20230921/ysIlZbq5/index.m3u8
第32集,https://v9.dious.cc/20230921/eZ4640TM/index.m3u8
第33集,https://v9.dious.cc/20230921/IMK2ly8F/index.m3u8
第34集,https://v9.dious.cc/20230921/mL4eGEKb/index.m3u8
💞

美好的日子,#genre#

第一集,https://hd.lz-cdn18.com/20230206/378_cc1111ab/2000k/hls/mixed.m3u8
第二集,https://hd.lz-cdn18.com/20230206/377_0a5b1069/2000k/hls/mixed.m3u8
第三集,https://hd.lz-cdn18.com/20230206/376_89287b69/2000k/hls/mixed.m3u8
第四集,https://hd.lz-cdn18.com/20230206/375_a3e5ec3a/2000k/hls/mixed.m3u8
第五集,https://vip.lzcdn2.com/20230207/23884_5e53bccf/1800k/hls/mixed.m3u8
第六集,https://vip.lzcdn2.com/20230207/23883_8fa09346/1800k/hls/mixed.m3u8
第七集,https://hd.lz-cdn18.com/20230208/417_5266c022/2000k/hls/mixed.m3u8
第八集,https://hd.lz-cdn18.com/20230208/416_f525173e/2000k/hls/mixed.m3u8
第九集,https://vip.lzcdn2.com/20230209/23909_86093244/1800k/hls/mixed.m3u8
第十集,https://vip.lzcdn2.com/20230209/23908_60f61ea4/1800k/hls/mixed.m3u8
第十一集,https://hd.lz-cdn18.com/20230210/457_8ea2a4fd/2000k/hls/mixed.m3u8
第十二集,https://hd.lz-cdn18.com/20230210/456_2db4da14/2000k/hls/mixed.m3u8
第十三集,https://vip.lzcdn2.com/20230211/23941_71303759/1800k/hls/mixed.m3u8
第十四集,https://vip.lzcdn2.com/20230211/23940_8353eada/1800k/hls/mixed.m3u8
第十五集,https://vip.lzcdn2.com/20230213/23979_f492a845/1800k/hls/mixed.m3u8
第十六集,https://vip.lzcdn2.com/20230213/23978_aaff91d2/1800k/hls/mixed.m3u8
第十七集,https://hd.lz-cdn18.com/20230214/541_d2648f5e/2000k/hls/mixed.m3u8
第十八集,https://hd.lz-cdn18.com/20230214/540_847a1bc6/2000k/hls/mixed.m3u8
第十九集,https://hd.lz-cdn18.com/20230215/571_a1766a2b/2000k/hls/mixed.m3u8
第二十集,https://hd.lz-cdn18.com/20230215/570_72dbee6c/2000k/hls/mixed.m3u8
第二十一集,https://hd.lz-cdn18.com/20230216/614_43f8366e/2000k/hls/mixed.m3u8
第二十二集,https://hd.lz-cdn18.com/20230216/613_41bd873d/2000k/hls/mixed.m3u8
第二十三集,https://vip.lzcdn2.com/20230217/24024_6f00d277/1800k/hls/mixed.m3u8
第二十四集,https://vip.lzcdn2.com/20230217/24023_b1c4bfb7/1800k/hls/mixed.m3u8
第二十五集,https://vip.lzcdn2.com/20230219/24075_c3ea3524/1800k/hls/mixed.m3u8
第二十六集,https://vip.lzcdn2.com/20230219/24074_d64ce7ce/1800k/hls/mixed.m3u8
第二十七集,https://hd.lz-cdn18.com/20230220/704_a322b05a/2000k/hls/mixed.m3u8
第二十八集,https://hd.lz-cdn18.com/20230220/705_b080ab54/2000k/hls/mixed.m3u8
第二十九集,https://vip.lzcdn2.com/20230221/24135_57569f69/1800k/hls/mixed.m3u8
第三十集,https://vip.lzcdn2.com/20230221/24134_040f3f2d/1800k/hls/mixed.m3u8
第三十一集,https://hd.lz-cdn18.com/20230222/758_6a3cb083/2000k/hls/mixed.m3u8
第三十二集,https://hd.lz-cdn18.com/20230222/757_5fc9eae0/2000k/hls/mixed.m3u8
第三十三集,https://vip.lzcdn2.com/20230223/24160_a7862d23/1800k/hls/mixed.m3u8
第三十四集,https://vip.lzcdn2.com/20230223/24159_106129a3/1800k/hls/mixed.m3u8
第三十五集,https://hd.lz-cdn18.com/20230224/808_b8d15208/2000k/hls/mixed.m3u8
第三十六集,https://hd.lz-cdn18.com/20230224/807_4a2dd1c5/2000k/hls/mixed.m3u8
第三十七集,https://vip.lzcdn2.com/20230225/24187_692c3da9/1800k/hls/mixed.m3u8
第三十八集,https://vip.lzcdn2.com/20230225/24186_bb8bc63a/1800k/hls/mixed.m3u8
💞

试婚99天,#genre#



试婚99天 第01集,https://vip.lz-cdn.com/20220322/2290_8d1ca6fb/index.m3u8
试婚99天 第02集,https://vip.lz-cdn.com/20220322/2291_755cf22a/index.m3u8
试婚99天 第03集,https://vip.lz-cdn.com/20220322/2292_591c7950/index.m3u8
试婚99天 第04集,https://vip.lz-cdn.com/20220322/2293_4f4314af/index.m3u8
试婚99天 第05集,https://vip.lz-cdn.com/20220322/2294_8460e28e/index.m3u8
试婚99天 第06集,https://vip.lz-cdn.com/20220322/2295_d857cef0/index.m3u8
试婚99天 第07集,https://vip.lz-cdn.com/20220322/2296_13361772/index.m3u8
试婚99天 第08集,https://vip.lz-cdn.com/20220322/2297_965b6c68/index.m3u8
试婚99天 第09集,https://vip.lz-cdn.com/20220322/2298_e258ea91/index.m3u8
试婚99天 第10集,https://vip.lz-cdn.com/20220322/2299_c1b503e0/index.m3u8
试婚99天 第11集,https://vip.lz-cdn.com/20220322/2300_5a0afe72/index.m3u8
试婚99天 第12集,https://vip.lz-cdn.com/20220322/2301_27a4df90/index.m3u8
试婚99天 第13集,https://vip.lz-cdn.com/20220322/2302_677ee31d/index.m3u8
试婚99天 第14集,https://vip.lz-cdn.com/20220322/2303_01f348a2/index.m3u8
试婚99天 第15集,https://vip.lz-cdn.com/20220322/2304_47250a47/index.m3u8


💞

狂飙 ,#genre#
狂飙 第一集,https://vip.lz-cdn3.com/20230114/17154_db8125dc/1800k/hls/mixed.m3u8
狂飙 第二集,https://vip.lz-cdn3.com/20230114/17153_ab4d621a/1800k/hls/mixed.m3u8
狂飙 第三集,https://vip.lz-cdn3.com/20230114/17152_a52e37f9/1800k/hls/mixed.m3u8
狂飙 第四集,https://vip.lz-cdn3.com/20230114/17151_4542e04e/1800k/hls/mixed.m3u8
狂飙 第五集,https://vip.lz-cdn3.com/20230114/17150_abade231/1800k/hls/mixed.m3u8
狂飙 第六集,https://vip.lzcdn2.com/20230115/23356_f73a5483/1800k/hls/mixed.m3u8
狂飙 第七集,https://vip.lzcdn2.com/20230115/23355_f43e640a/1800k/hls/mixed.m3u8
狂飙 第八集,https://vip.lzcdn2.com/20230116/23419_27b37cf8/1800k/hls/mixed.m3u8
狂飙 第九集,https://vip.lzcdn2.com/20230116/23418_139fc861/1800k/hls/mixed.m3u8
狂飙 第十集,https://vip.lzcdn2.com/20230117/23466_0094544a/1800k/hls/mixed.m3u8
狂飙 第十一集,https://vip.lzcdn2.com/20230117/23465_e341c79f/1800k/hls/mixed.m3u8
狂飙 第十二集,https://hd.lz-cdn18.com/20230118/14_5c240b76/2000k/hls/mixed.m3u8
狂飙 第十三集,https://hd.lz-cdn18.com/20230118/13_66033d12/2000k/hls/mixed.m3u8
狂飙 第十四集,https://hd.lz-cdn18.com/20230119/21_7325557b/2000k/hls/mixed.m3u8
狂飙 第十五集,https://hd.lz-cdn18.com/20230119/20_8d21dc5b/2000k/hls/mixed.m3u8
狂飙 第十六集,https://hd.lz-cdn18.com/20230120/40_e60ad997/2000k/hls/mixed.m3u8
狂飙 第十七集,https://vip.lzcdn2.com/20230121/23543_4f58c1fd/1800k/hls/mixed.m3u8
狂飙 第十八集,https://vip.lzcdn2.com/20230122/23566_c2819f34/1800k/hls/mixed.m3u8
狂飙 第十九集,https://vip.lzcdn2.com/20230122/23565_0c2ae732/1800k/hls/mixed.m3u8
狂飙 第二十集,https://vip.lzcdn2.com/20230123/23579_1a67afc6/1800k/hls/mixed.m3u8
狂飙 第二十一集,https://vip.lzcdn2.com/20230123/23578_e3d66498/1800k/hls/mixed.m3u8
狂飙 第二十二集,https://hd.lz-cdn18.com/20230124/115_aa734ff7/2000k/hls/mixed.m3u8
狂飙 第二十三集,https://hd.lz-cdn18.com/20230124/114_d696d594/2000k/hls/mixed.m3u8
狂飙 第二十四集,https://vip.lzcdn2.com/20230125/23613_326a56c0/1800k/hls/mixed.m3u8
狂飙 第二十五集,https://vip.lzcdn2.com/20230125/23612_9783c1ee/1800k/hls/mixed.m3u8
狂飙 第二十六集,https://hd.lz-cdn18.com/20230126/155_7258f3cc/2000k/hls/mixed.m3u8
狂飙 第二十七集,https://hd.lz-cdn18.com/20230127/198_7877b31c/2000k/hls/mixed.m3u8
狂飙 第二十八集,https://hd.lz-cdn18.com/20230127/197_e1fe4c05/2000k/hls/mixed.m3u8
狂飙 第二十九集,https://hd.lz-cdn18.com/20230127/196_604186b7/2000k/hls/mixed.m3u8
狂飙 第三十集,https://vip.lzcdn2.com/20230128/23649_fd06986f/1800k/hls/mixed.m3u8
狂飙 第三十一集,https://vip.lzcdn2.com/20230128/23648_622b2fa9/1800k/hls/mixed.m3u8
狂飙 第三十二集,https://hd.lz-cdn18.com/20230129/248_18bd48a7/2000k/hls/mixed.m3u8
狂飙 第三十三集,https://hd.lz-cdn18.com/20230129/247_61a22a1f/2000k/hls/mixed.m3u8
狂飙 第三十四集,https://vip.lzcdn2.com/20230130/23690_ec7e6c19/1800k/hls/mixed.m3u8
狂飙 第三十五集,https://vip.lzcdn2.com/20230130/23689_605a61b6/1800k/hls/mixed.m3u8
狂飙 第三十六集,https://hd.lz-cdn18.com/20230131/297_cc76dd2f/2000k/hls/mixed.m3u8
狂飙 第三十七集,https://hd.lz-cdn18.com/20230131/296_f35955e8/2000k/hls/mixed.m3u8
狂飙 第三十八集,https://vip.lzcdn2.com/20230201/23716_c10840ec/1800k/hls/mixed.m3u8
狂飙 第三十九集,https://vip.lzcdn2.com/20230201/23715_44218045/1800k/hls/mixed.m3u8



💞

订阅不伦,#genre#
第一集,https://1080p.huyall.com/play/BeXWO9vd/index.m3u8
第二集,https://1080p.huyall.com/play/9avpxg5d/index.m3u8
第三集,https://1080p.huyall.com/play/7e5zkyRa/index.m3u8
第四集,https://1080p.huyall.com/play/Qe1vXNqa/index.m3u8
第五集,https://1080p.huyall.com/play/oeELGOkd/index.m3u8
第六集,https://1080p.huyall.com/play/vbmWWgre/index.m3u8
💞

都市仙医火云邪神,#genre#
第一集,https://v.gsuus.com/play/QeZ1QXEd/index.m3u8
第二集,https://v.gsuus.com/play/9b6QJVQa/index.m3u8
第三集,https://v.gsuus.com/play/nel14EJa/index.m3u8
第四集,https://v.gsuus.com/play/mep15Vra/index.m3u8
💞

追分成功,#genre#
第一集,https://v.gsuus.com/play/7e5zowxa/index.m3u8
第二集,https://v.gsuus.com/play/xbogWnzb/index.m3u8
第三集,https://v.gsuus.com/play/neg9WD9b/index.m3u8
第四集,https://v.gsuus.com/play/xe7Brnwd/index.m3u8
第五集,https://v.gsuus.com/play/Qe1vlY3a/index.m3u8
第六集,https://v.gsuus.com/play/ZdPV4r1a/index.m3u8
第七集,https://v.gsuus.com/play/NbW94pve/index.m3u8
第八集,https://v.gsuus.com/play/zbqkzMye/index.m3u8
第九集,https://v.gsuus.com/play/Pe9EnOPe/index.m3u8
第十集,https://v.gsuus.com/play/mbk0zBxd/index.m3u8
第十一集,https://v.gsuus.com/play/negWZzZe/index.m3u8
第十二集,https://v.gsuus.com/play/kazg67Yb/index.m3u8
第十三集,https://v.gsuus.com/play/xe7qWljb/index.m3u8
第十四集,https://v.gsuus.com/play/xe7qWljb/index.m3u8


💞
短剧系列,#genre#
逆命神医(96集),https://vd3.bdstatic.com/mda-peds8afg0055s0nh/720p/h264/1684091269327297304/mda-peds8afg0055s0nh.mp4
满月之下请相爱(100集),https://vd3.bdstatic.com/mda-pedkenasrhs239n2/sc/cae_h264/1684169079399702313/mda-pedkenasrhs239n2.mp4
落在生命里的光(100集),https://vd3.bdstatic.com/mda-pedgk34za4i2wsk4/720p/h264/1684066802676530455/mda-pedgk34za4i2wsk4.mp4
老街中的痞子(79集),https://vd3.bdstatic.com/mda-pedd0pjr3d230d6a/sc/cae_h264/1684151422563021066/mda-pedd0pjr3d230d6a.mp4
绝世龙帅(100集),https://vd3.bdstatic.com/mda-pectb75a7wb5zsgu/720p/h264/1684008093774139159/mda-pectb75a7wb5zsgu.mp4
浪子情仇(81集),https://vd3.bdstatic.com/mda-pecpz9ti97u1z825/720p/h264/1683998885326452646/mda-pecpz9ti97u1z825.mp4
昆仑强者(80集),https://vd3.bdstatic.com/mda-peck0hfux97mrc79/720p/h264/1683988862148442153/mda-peck0hfux97mrc79.mp4
狂医战神（100集）,https://vd3.bdstatic.com/mda-pecipvturq4mgv6g/sc/cae_h264/1684084270058079228/mda-pecipvturq4mgv6g.mp4
💞短剧系列（一）,#genre#
都市绝代神豪（100集）,https://vd3.bdstatic.com/mda-pe9eqrb4tadeeq8u/sc/cae_h264/1683775782275951628/mda-pe9eqrb4tadeeq8u.mp4
都市药王医仙（61集）,https://vd4.bdstatic.com/mda-pe9p7t88g3zwkn0w/sc/cae_h264/1683812630561498452/mda-pe9p7t88g3zwkn0w.mp4
功夫医圣（80集）,https://vd2.bdstatic.com/mda-pe9qn6dabh5ppc6w/720p/h264/1683740514742579726/mda-pe9qn6dabh5ppc6w.mp4
古董风云（50集）,https://vd2.bdstatic.com/mda-pe9r3itz1thdrm9i/sc/cae_h264/1683796097451505310/mda-pe9r3itz1thdrm9i.mp4
九天龙婿（100集）,https://vd3.bdstatic.com/mda-pearanim35vri65p/sc/cae_h264/1683912779273117359/mda-pearanim35vri65p.mp4
九境霸主（113集）,https://vd2.bdstatic.com/mda-peasdcyvjkdf5nn6/720p/h264/1683833678473112939/mda-peasdcyvjkdf5nn6.mp4
巨富之回家过年（70集）,https://vd3.bdstatic.com/mda-pebudunbwkk5zbda/sc/cae_h264/1684006305257028126/mda-pebudunbwkk5zbda.mp4
绝世殿主下山（110集）,https://vd2.bdstatic.com/mda-peccf0m7th05413e/720p/h264/1683970435027956651/mda-peccf0m7th05413e.mp4
💞短剧系列（二）,#genre#
重生后被死对头掐腰宠,https://vd4.bdstatic.com/mda-pidtbshvj541hcww/sc/cae_h264/1694795969503049377/mda-pidtbshvj541hcww.mp4
罪妻难逃：夜少求放过,https://vd3.bdstatic.com/mda-pidatyprbq4r7sgs/sc/cae_h264/1694741083134075277/mda-pidatyprbq4r7sgs.mp4
亿万总裁爱上我,https://vd4.bdstatic.com/mda-pidarj60e9258tkd/sc/cae_h264/1694742743328696121/mda-pidarj60e9258tkd.mp4
庄少得罪妻难逃,https://vd4.bdstatic.com/mda-pidasrh5mj9ikfaf/sc/cae_h264/1694741687600700555/mda-pidasrh5mj9ikfaf.mp4
公主大人请赎罪,https://vd4.bdstatic.com/mda-pidaps9q6cr1f6yj/sc/cae_h264/1694741205249538787/mda-pidaps9q6cr1f6yj.mp4
逆袭1990 , https://vd3.bdstatic.com/mda-pic27fqea6gxshu3/sc/cae_h264/1694576577838370273/mda-pic27fqea6gxshu3.mp4
总裁老公身边的真假千金, https://vd4.bdstatic.com/mda-piaru4rz4ea5d3jr/sc/cae_h264/1694527130409630365/mda-piaru4rz4ea5d3jr.mp4
豪门战尊,https://vd4.bdstatic.com/mda-pi947rkiaa76hy2m/sc/cae_h264/1694346919481540355/mda-pi947rkiaa76hy2m.mp4
💞短剧系列（三）,#genre#
布衣神算,https://vd3.bdstatic.com/mda-pi941bbxng9npbt1/sc/cae_h264/1694356000584455030/mda-pi941bbxng9npbt1.mp4
易容总裁前妻后悔了,https://vd3.bdstatic.com/mda-pi8hhip3c0gwjs8v/sc/cae_h264/1694291223790904476/mda-pi8hhip3c0gwjs8v.mp4
顶级豪门太子爷,https://vd3.bdstatic.com/mda-pi8hhbg56uhtbkxt/sc/cae_h264/1694293569901543683/mda-pi8hhbg56uhtbkxt.mp4
我的老婆是特工,https://vd3.bdstatic.com/mda-pi8hginfpu0srhru/720p/h264/1694269051746088241/mda-pi8hginfpu0srhru.mp4
顾少你的老婆找到了,https://vd3.bdstatic.com/mda-pi72zwkq28kxci62/sc/cae_h264/1694217756500480165/mda-pi72zwkq28kxci62.mp4
魔幻手机之重回2003,https://vd3.bdstatic.com/mda-pi72kjkh3bibqvfc/sc/cae_h264/1694215643936724842/mda-pi72kjkh3bibqvfc.mp4
离婚后冷爷他知错了,https://vd3.bdstatic.com/mda-pi6scbgcwrd7r2zr/sc/cae_h264/1694210199261123829/mda-pi6scbgcwrd7r2zr.mp4
迟来的心动,https://vd3.bdstatic.com/mda-pi5r0s19mnefdk88/sc/cae_h264/1694074495316287456/mda-pi5r0s19mnefdk88.mp4

💞短剧系列（四）,#genre#
巾帼神豪(95集),https://txmov2.a.kwimgs.com/bs3/video-hls/5228679273869081590_hlsb.m3u8
绝世医仙(93集),https://txmov2.a.kwimgs.com/bs3/video-hls/5251760220360466164_hlsb.m3u8
上门豪婿(94集),https://txmov2.a.kwimgs.com/bs3/video-hls/5226145996125317106_hlsb.m3u8
美女校花的风水大师(40集),https://txmov2.a.kwimgs.com/bs3/video-hls/5258797093473252232_hlsb.m3u8
十八岁的通灵女(80集),https://vd4.bdstatic.com/mda-pdku4kxcmm81g7h9/sc/cae_h264/1682112514968138630/mda-pdku4kxcmm81g7h9.mp4
富豪老公同学会(114集),https://txmov2.a.kwimgs.com/bs3/video-hls/5222205348866063631_hlsb.m3u8
狂飙风暴(88集),https://vd4.bdstatic.com/mda-pe9mfch4kg5gyf3s/sc/cae_h264/1683788994589438440/mda-pe9mfch4kg5gyf3s.mp4
都市最强继承者(100集),https://txmov2.a.kwimgs.com/bs3/video-hls/5232619920811866768_hlsb.m3u8
💞短剧系列（五）,#genre#
